text,label
"소라색 패딩 대란이길래 무xx드에서 사려고 했다가 연달은 품절로 인해 ...
할 수 없이 이거 구매했어요.
확실히 오리털이 아니라 그런지 보온성이 하나도 없어요 너무너무 춥습니다 ㅠ_ㅠ
색은 예쁘고 핏도 나쁘진 않아요",1
어깨도 너무 작고 옷도 두툼해서 생각했던 거랑 많이 다르네요 웬만하면 오버핏 사세요,1
와우 너무 크고 무겁고 아주 다합니다 게다가 제가 사이즈도 크게사서 더그래요..,1
길네 작아요,1
이쁜데 로고가 붙어있는데 조금 빈약하고 지퍼가 별로네요,1
"싸게 샀다고 생각했지만, 재질보니 이것도 비싼거였네요.",1
밑단컷팅 지저분한것부터 사이즈까지 핏도 별로 ..나랑 안맞는듯 ;;환불은못하지만,1
블루 컬러가 예쁘긴 한데 저한테는 좀 부담스러워서요.,0
바지 색은 신발과 비슷한 색으로 매치하거나 검은색으로 매치하는게 좋을 것 같아요,0
택배 별로,0
"굳굳 사이즈도 좋고, 통도 좋습니다 몇년정도 입었어요",1
손상 까끌거려요,1
조금 두꺼운 감이 있고 팔이랑 허리가 너무 컸지만 색감이 좋앗습니다,1
퀄리 좋아요,1
"사이즈는 적당해요
디자인은 무난한데 여자가 입어야 더 이쁠 느낌",1
생각보다 무겁구 탄탄한 느낌이었어요! 핏은 정핏이 나와서 한 사이즈 업했으면 더 좋았을 거 같아요! 무난한 후드티인데 가격이 좋네요!,1
만족합니다 저렴히 잘샀어요 핏도 마음에들고 재질도 좋아요,1
굿굿,0
교환할려고 전화했는데 MLB측에서는 택제거후 쓴 흔적없고 택가지고 있으면 교환 가능할 수 도 있다고 하셨는데..무신사에서는 얄짤없이 안된다고하네요..참고하셔요,1
"저렴한 가격으로 2개 좋아요 두게도 좋아요 
배송도 빠르고 다른 색상 구매 더 합니다",1
말했듯이 사이즈는 일반사이즈옷이고 퀄리티가 진짜최악.. 실밥 다튀어나오고 어디서 못입고다닐듯,1
"맨투맨과 사이즈 동일하며, 재질 빳빳해서 조금 불편해요",1
"일단 저는 2개를 구매했어요 하나는 무신사 하나는 공식홈페이지에서 했습니다
근데 한개는 제대로 왔고 하나는 오배송이 와서 다시 가져갔습니다

후에는 그냥 연락두절입니다
언제 다시 발송 또는 송장번호 아무것도 알려주는거 없이 기다려야됩니다

22일에 주문한게 아직도 하나가 안오고 있네요
어차피 공식 홈페이지에 올려봐야 이런 후기 삭제할거 알기때문에 여기에 남겨서 알려드려요

제품도 그냥 보통이고 스판도 좀 부족해서 끼게입으면 불편한감도 있네요",1
"가성비 슬랙스 1황은 역시 무탠다드

그런데 다들 아시다시피 세미 와이드지만 레귤러-슬림에 가깝습니다",1
무난한 옷에 포인트 주기 너무 좋은 신발!! 자꾸 손이 가요,0
"주문하고 2일 후 빠르게 잘 받았습니다. 
감사합니다.",0
"광고많이 나와서 샀더니 받자마자 뒷쪽에 헤지고...봉제선엔 실풀 풀리고...
모두가 좋은 브랜드업체가 아닌가보네요.

택 떼버린 내잘못이니 그냥 이건 버릴렵니다 
싸다고 좋은건 아니네요 ㅋ",1
전에 샀는데 기장이 짧아서 한사이즈 업해서 다시 주문히였습니다. 기장은 맞으나 통이 살짝 커서 수선 맡겼고 사진과 색상거의 유사합니다,1
보통 245신는데 딱맞게 나왔네요. 정사이즈나 반사이즈업 해도 될 것 같음. 발볼은 보통이구요. 디자인은 실물깡패에요 ㅋㅋ 다만 신발 혀 부분이 좀 단단해서 발목 닿는 부분이 약간 아픔 ㅠ 유연해지겟죠,1
무난한 검정 슬렉스가 필요했는데 합리적인 가격에 득템했네요ㅎㅎ,0
키커보이고 깔끔하니 좋습니다! 긴바지에 입기 좋아요ㅎ,1
바지가 너무 마음에 들어서 추가로 다른색으로 또 구매했습니다 ,0
매장에서 입어보고 샀는데 예버요 ~ 진짜 너~~어무 가벼워용,1
제 신체사이즈와 옷의 사이즈가 적당하며 웬만한 옷들과 어울릴 것 같습니다.,1
"예쁘고 두께가감이 있어서
겨울에 입기좋을거같아요",1
환불,0
강추,0
기모있어서 따뜻할것 같아요~ 사이즈도 잘 맞고 예쁩니다,1
너무 귀엽고 따뜻해서 좋아요. 디자인도 너무 좋고 핏이 낭낭해서 도 좋은 것 같아요.,1
와이드 슬랙스 찾다가 허벅지 통이 넓어서 마음에 드네여.,1
"여태 후기 쓰면서 혹평은 처음 해봅니다
할 말 다 하면 논문도 가능한데 귀찮아서 짧게 하겠음. 타 브랜드와 비교했을 때 품질 면에서 특별하지는 않음. 여러분들이 뭐 살까 하고 여기 저기 알아본 그 브랜드들과 비슷하다는 뜻임. 따라서 본인에게 맞는 핏, 색감, 그때그때의 할인율 등에 따라서 가시면 되겠음. 지금은 다른 사람 것 대신 주문해준 탓에 상품평 쓸 수 있게 됐지만, 정작 본인은 얼마 전 여기 바지 구매했다가 사이즈 불량 및 고객센터 불친절로 반품한 경험이 있음. 불량이야 사람이 하는 일이니 충분히 그럴 수 있는데 문제는 cs. 전화하면 주로 받는 젊은 여직원 하나 있는데 얼굴 한번 보고 싶음.30년 이상 쇼핑 역사 통틀어 그런 불친절은 처음 봄. 갑자기 생각하니까 열 받는데 말이 길어지니 패스. 아무튼 이 집 바지는 전체적으로 작고 특히 자기가 주문한 바지 직접 실측해보면 안내된 사이즈보다 더 작을 가능성도 크니 감안해서 사세요. 많은 후기가 말해주듯 무난한 품질에 무난한 가격으로 그만큼 어느 정도 검증됐다는 뜻이니 사서 후회할 일은 없을 것으로 보임. 물론 저는 여기 영원히 불매 예정. 여기 거 사느니 차라리 유니xx 사는 매국을 하겠음.

p.s
관리자님 한 번 댓글 주신 거라 또 안 주셔도 됩니다",1
좊으옹,0
배송도 너무너무 빨라서 무신사 짱!좋아용 잘맞고 ㅠ,0
"핏은 무난합니다. 다민 재질, 마감이 별로입니다. 까끌까글해서 맨살에 입긴 좀 그렇고 좀 더 추워지면 히트텍과 함께 입어야 될 거 같습니다. 아무래도 재질에 민감하신 분들이라면 만원 더 주고 다른 재질 좋은 모크넥 사는 게 나을 거 같습니다!",1
"휘뚜루 마뚜루 입기 너무 좋아요
자연스러운 색빠짐은 있는듯요",0
"푸마
스피드캣 OG 신발 이뻐요
잘 팔리는 상품은 다 이유가 있네요",1
입소문이 자자하길래 한번 사봤는데 가격대비 되게 만족스럽네요 ㅎㅎ,1
"운동할때 입을려고 샀는데 외출용으로 입어도 손색없어요
기모 안감이라 겨울철까지 잘 입겠네요",1
박스 빨라요,0
색감도 원하는 느낌이고 옷도 체형과 잘맞아서 좋네요,1
"색깔 너무 예쁘고 착화감도 좋아요 
다른 색깔도 사려구요 
다양한 스타일에 어울려서 자주 신을 것 같아요
쿠폰 먹여서 좋은 가격에 잘 샀습니다",0
레이어드 해서 입을려고 했는데 빨면 빨수록 기장이 짧아지네요,1
택배 느림,0
배송 느림,0
제가 사이즈를 잘못 골랐는지 너무 작았어요.. 그래도 색감은 예뻐요!,1
환불,0
쫀쫀한 면으로 잘 나왔구요. 총기장이 살짝 긴게조금 아쉽내요. 교환 했는데도 좀긴데 귀찮아서 그냥입어요,1
"색도 붉은기없는 브라운이라 너무 예쁘고 두툼하니 기모도 뽀용뽀용해요 핏이 좀 독특하긴한데 투웨이라 괜춘
77000인가에 구매하고 어제 받았는데 오늘보니 62000원정도하네여... 슬프지만 걍 블랙 하나 더 시킴",1
"매년 구입하는 데일리옷이에요 

체형보정도 잘되고 무난하게입기최고에요",0
클까봐 걱정했는데 딱 맞아요! 완전 정핏 느낌이라 단독으로 크게 입고 싶으시면 한사이즈 크게 사도 될 것 같아용😆 이너 후드로 입기에 정말 이쁩니다ㅏ💗,1
후기보고 10사이즈 높여서 샀는데 너무 크지만 걍 신습니다,1
좋네요 제 기준 정핏 나와서 한 사이즈 더 크게 주문하고 싶었는데 없어서 아쉬웠어요. 그래도 무난한 기본 후드티로 만족합니다.,1
일단 후드가 진짜 예쁩니다 그리고 마감이 잘 되어있습니다,1
너무 크고 한번 빨았더니 목이 바로 늘어나네요 질이 생각보다 뱔로에요,1
생각 보다 많이 얇네요 내년 봄까지 기다렸다 입어야 겠어요 ㅎㅎ,1
금요일에 취소요청을 했는데 월요일 저녁에 배송준비 완료 되었다고 취소가 안된다고 해서 어쩔 수 없이 받음,0
안감이 기모라 너무 따뜻하고 이쁘네요 편하네요,1
"진심으로만족합니다굿입니다진심입니다
역시무신사입니다진심👍👍👍",1
"약기모가 있는걸 확인도 안하고 주문했는데 오히려 더 좋아요 추운 겨울 대비 톡톡히했어요ㅎ, 털빠짐 주의. 중딩아이 팔이 긴것 빼고는 이쁘게맞아요",1
신발은 예쁘고 배송은 빠른데 불량이 온거 같구요.. 사진이랑 좀 다르고 새거처럼 깨끗하지도 않구요,1
청바지 필요해서 주문했는데 가격대비 합리적인거같아서 괜찮은거 같습니다,1
예상했던것보다 실제로 받아보니 더 좋고  마음에 들어요.,0
"무난한 기본템 후드티입니다. 두께,스타일,크기 모두 만족스러워요",1
별로,0
말해뭐해 너무 좋습니다 바텍 처리도 깔끔하고 원단도 튼튼하고 좋네요,1
"후두티의 정석같은 느낌??ㅎㅎ
청바지, 트레이닝복, 반바지 등 어디에든 잘 어울리고 좋아서 와이프 선물주려고입으려고 구매했어요. 너무 만족해합니다^^",0
항상 기대 이상의 제품들 잘 받아서 잘 쓰고 있습니다.,1
박음질 연해요,1
"한전신고 딱딱, 두번째 하루 몇시간 걸었더니 뒤꿈치까지고 딱딱해서 못신겠음.",0
빵빵하고 사이즈 좋고 색감도 이쁘게 잘 나왔네요..,1
"폭 낭낭하고 넘 귀엽습니다~~ 두번사세요ㅎㅎㅎ
커플로 입으려고 하나 더 샀어요",0
생각보다 좋지는 않다 가격값 하는 정도다...무튼 구매는 추천,1
"작년에 이어 이번에도 추가 구매합니다.
스타일 핏 다 좋아요.
다만 두께가 한여름에 입기는 살짝 덥긴하지만..
그만큼 세탁후에도 변형이 없어서 좋아요.",1
써보 커요,1
반품,0
행사가에 구입햐서 너무 좋아요. 색상과 디자인 노멀해서 자주 입기 좋을 것 같아요.,1
"지인 아들분 선물 드렸는데 너무 좋아해요 ㅎㅎ
실물이 이쁜게 유행할만 한데요?✨",1
m사이즈 허리가 작아서 L사이즈로 교환했는데 허리는 맞는데 기장이 길어서 수선해야할 거 같아요 재질이나 옷은 너무 좋아요 ~,1
"사이즈.작아서 교환했어요
이제 숨을쉴수있어요 
감사합니다.",1
짱짱 좋아요,1
사이즈가 잘 맞고 편해요. 디자인도 마음에 들어요. 만족합니다!,1
좁아 까끌거려요,1
163 s사이즈 좀 커서 접어입으면 딱 맞을거같아요😄,1
박스 좋음,0
색감 사진과 동일하고 여름에는 조금 더울 수 있어요,1
제발!! 리뷰 보고 구매하세요!! 진짜 레전드입니다 털이 무슨 털갈이 하는 것 마냥 빠지고 로고가 하루 입지도 않았는데 뜯어졌어요 ㅋㅋ 그냥 실로 대충 묶은 것 마냥 와서 설마했는데 진짜 뜯어질 줄이야..ㅋㅋ,1
포장 좋음,0
이티샤쓰 너무 좋아서 올여름 네번째 구매하는데여. 이번에 택한장 없는 티가 있는데 입어보다가 옷안에 숨겨져있어 등이 찔려버렸어여 크게 아프진 않은데 꼼꼼히 검수해주세여.,1
이뻐용 맘에 들어요! 편하고 걸을 때 안불편해요! 엠엘비 신발 첨 신어보는데 괜찮은 듯 ㅇㅇ,1
"요즘 트렌드에 아주 잘 맞는 아이템입니다
가성비가 좋아요!",1
디자인이 세련되고 색상도 화면 그대로 예쁘네요.,1
가벼운데 보온성이 잘 느껴져서 따듯하고 편해요 ! 추천,0
기장이 좀 짧은거같아요 그래서 좀 그래요 ...기장이 심각히좀,1
색깔이 딱 브라운 색상 모자나 바지로 포인트 주면 좋을 어두운 녹색 느낌이에요 경량패딩이라 얇긴 하지만 안에 껴입으면 괜차나여 모자 썼을 때 귀여워오,1
"진짜 싸고 평범해 보이는 청바지를 이쁘게 찍어 놓으신듯
다른 페이탈리즘에 비해서 이옷은 정말 안입어요
그냥 옷장한켠에 늘 그냥있는..",1
바지냄새가 안빠져요 3번빨았는데도 심하네요 핏은 좋아요..,1
"색이 너무 마음에 들어서 구매했습니다. 바닥이 평평하게.. 느껴지기는 하는데, 너무 오래 걷지 않는 이상 나쁘지 않아서 잘 신고 다닙니다.",0
항상 구매하는데 이만한 바지 없어요 계속 구매할 예정입니다,0
"평소 230신는 칼발인데 처음에는 딱 맞나 싶었지만 신다보니 앞코와 발볼이 살짝 여유있어요!
하루종일 걸어다녀도 발이 편하고 색도 가을에 찰떡이에요
다만 스웨이드라 물 조심해야하능게 아숩디만 넘 마음에 들어요!",1
바지 핏 정말 좋네요. 나중에 필요하면 또 사고싶네요.,1
괜찮아요. 딱 생각했던 패딩이고 저렴한가격에 잘샀어요,1
기모 후드집업 입기 애매한 날씨에 구매한 제품인데 두께가 너무 얇거나 두껍지 않고 딱 적당해서 좋은 것 같아요,1
"옷이 좋은건 다들 아실테고, 개인적으로 사이즈는 2xl가 레귤러핏 티셔츠 105와 110 중간쯤인 느낌.",1
포장 좋음,0
"자주입던건데 오래 입어서 할인때 재구매 했습니다
좀 얇아진 느낌이에요",1
정치수로 가도 오버한 핏으로 사이즈 여유가 큼니다 정치수로 살 걸하는 아쉬움이지만 이쁘게 잘 입고있어요,1
너무 좋습니다 . 핏도 이쁘고 다음에 또 사입을거 같아요.,1
반품,0
발 작아서 조금 크긴한데 신발끈 꽉 묶으면 돼요 신발이 이쁘긴한제 생각보다 옷 맞춰입기 힘들어요 처음에는 불편했는데 신을수록 괜찮아요,1
일단 저는 옆집 소년들 김우낙씨 손민수를 하느라고 고민 400번 하다가 샀어요 옷은 예쁩니당 근데 포장을 누가 이렇게 해서 보내지요...? 제가 비닐 뜯기도 전에 옆면이 아주 깔끔하게 뜯겨져서 왔어요ㅜㅜ 구래도 옷에는 문제 없어서 다행닙니당...,0
개체차이가 심하네요.. 지퍼부분 워싱으로 인해 입기 민망해서 옷장에 쳐박아뒀습니다,1
생각보다 얇지만 더 추워지기 전까지는 편하게 입을 수 있을거 같아요.,1
가격도 착하고 예뻐요 근데 털이 좀 빠지긴 합니다,1
기사 느림,0
평소에 230 신는데 225 시켰더니 잘 맞아요! 230 샀으면 잘 안 신고 다닐 뻔..ㅎㅎ 아 색이 진짜 예뻐요,1
핏이 맘에 들어요,1
발볼넓어서 한사이즈 업했어요 착화감 좋고 신발도 예뻐용,1
포장 별로,0
"검정이랑 흰색 두버전 같이 구매했지만 흰색이 더 작아서 검정을 m산 줄 알았어요 흰색은 대박 많이 이쁩니다 
손은 많이 가지 않는 스타일ㅠㅠ 
",1
